0.0116291, 0.0114796, 0.00326426, -0.011571, -0.00960756, 0.00322645
0.0135658, 0.00826805, 0.00809102, -0.0118626, -0.00785405, 0.00583606
0.0124104, 0.00692402, 0.0106462, -0.0118982, -0.00575692, 0.0096527
0.0136948, 0.00654334, 0.0105157, -0.0132349, -0.00548767, 0.00951295
0.0130893, 0.00717354, 0.00843945, -0.0127852, -0.00624996, 0.00761314
0.00834784, 0.00755287, 0.00830424, -0.00861997, -0.00610355, 0.00713822
0.00400883, 0.0063053, 0.00622514, -0.00380816, -0.00671684, 0.00597507
-0.00639078, 0.00634538, 0.00728559, 0.00484008, -0.00621983, 0.00690299
-0.0157972, 0.0075378, 0.00336138, 0.0131015, -0.00754512, 0.00334069
-0.0233345, 0.0086448, 0.00153881, 0.0198887, -0.00870693, 0.00199779
-0.0251578, 0.00872818, -0.00023824, 0.0204297, -0.00905515, 0.00145531
-0.0229595, 0.00993058, 0.000598088, 0.0198073, -0.00978006, 0.00155768
-0.0212267, 0.00967606, 0.00308335, 0.0180715, -0.00974001, 0.00313601
-0.0176835, 0.00922048, 0.0056396, 0.015499, -0.00913725, 0.00576918
-0.0117352, 0.0096871, 0.00718465, 0.00944858, -0.00934305, 0.00656228
-0.00476071, 0.0107169, 0.00737669, 0.00354536, -0.00958639, 0.00721273
0.00700964, 0.00915959, 0.00740204, -0.00688915, -0.0105145, 0.00677656
0.0117714, 0.0132805, 0.00366473, -0.0114746, -0.0119323, 0.00329102
0.0153412, 0.013569, 0.0040227, -0.0149286, -0.0121858, 0.00381517
0.0167554, 0.0140109, 0.00256268, -0.0160539, -0.0124262, 0.00240274
0.0172532, 0.0134492, 0.00337356, -0.0165772, -0.0119019, 0.00328985
0.0152859, 0.0124563, 0.0041503, -0.0145204, -0.0113692, 0.00384497
0.017621, 0.0118691, 0.00276266, -0.016167, -0.0114035, 0.00263031
0.0144023, 0.0120328, 0.00393452, -0.0138757, -0.0107021, 0.00376899
0.0147073, 0.0115146, 0.00465136, -0.0143023, -0.0103198, 0.00448336
0.0122239, 0.0102984, 0.00711675, -0.0116993, -0.00907044, 0.00654522
0.00377534, 0.00781224, 0.0109015, -0.0042478, -0.00699629, 0.0101241
-0.00964192, 0.00406146, 0.0145861, 0.00786081, -0.00501596, 0.0124176
-0.0145839, 0.00361542, 0.0130833, 0.0122028, -0.00387974, 0.0120982
-0.0157631, 0.00205003, 0.0121618, 0.0133256, -0.00244722, 0.0112471
-0.0152635, 0.000972361, 0.014357, 0.0129064, -0.00132102, 0.0130864
-0.0126029, 0.00160306, 0.0153949, 0.0104685, -0.00175107, 0.0140102
-0.010289, 0.00130711, 0.0165411, 0.00844212, -0.00195991, 0.0148682
-0.00740141, 0.00182091, 0.0183431, 0.00588858, -0.00191707, 0.0169186
-0.00729742, 0.00214161, 0.0160079, 0.00580212, -0.00219709, 0.0147122
-0.00591262, 0.00173223, 0.0133749, 0.00447842, -0.0017225, 0.0122483
-0.00499464, 0.00378148, 0.00616605, 0.00386102, -0.00370405, 0.00584346
-0.00456851, 0.00767253, -0.00862057, 0.00383165, -0.00759456, -0.00748688
-0.00344448, 0.010905, -0.0229237, 0.00283964, -0.0113177, -0.0200945
-0.00871907, 0.0122018, -0.02405, 0.00720839, -0.0113984, -0.0207131
-0.00800865, 0.0108942, -0.0243404, 0.00647946, -0.0109926, -0.021542
-0.00715485, 0.0103345, -0.0232895, 0.00647047, -0.010072, -0.0203968
-0.00632464, 0.00815035, -0.0168626, 0.00528616, -0.00799182, -0.0147435
-0.00586367, 0.00413109, -0.00702579, 0.0047907, -0.00436802, -0.00586712
-0.00361695, 0.0019969, -0.00184624, 0.00300716, -0.0024156, -0.00152516
-0.00053765, 0.000838999, 0.000518089, 0.000224044, -0.00157663, 0.000319191
0.00440679, 0.000913635, 0.00297829, -0.00440317, -0.000571676, 0.0028624
0.00751852, 0.000429401, 0.00324906, -0.00749361, -0.000642383, 0.00293557
0.0113706, 0.000623166, 0.00209788, -0.0109, -0.000625574, 0.00192443
0.0127089, 0.000842103, 0.00228779, -0.0127363, -0.000709457, 0.00191776
0.0135265, 0.000323732, 0.00151105, -0.0122559, -0.000895176, 0.00107184
0.00899555, 0.00154451, -0.000179815, -0.00909617, -0.00128823, -0.00035417
0.00757626, 0.00218723, -0.00100908, -0.00723843, -0.00189681, -0.000868844
0.00512412, 0.00116432, -0.000932506, -0.00531137, -0.00153993, -0.000909333
0.00189676, 0.00242134, -0.00416105, -0.00253048, -0.00268076, -0.00374407
